userFromName,userFromId,userToId,userToName
jaimenievesdiz,1438946659.0,428380101.0,susanagladysfer
adriana1tv,316590742.0,428380101.0,susanagladysfer
Silvia64106719,1.1942631007966863e+18,428380101.0,susanagladysfer
hover_rodri,868238587.0,428380101.0,susanagladysfer
LeytonLujan,2648567151.0,428380101.0,susanagladysfer
dany101168uy,3582566176.0,428380101.0,susanagladysfer
DPinto168,1347426914.0,428380101.0,susanagladysfer
zurdodesuarez,781730772.0,428380101.0,susanagladysfer
marygambler,2415012890.0,428380101.0,susanagladysfer
Gnibia1,1.0722794762880573e+18,428380101.0,susanagladysfer
LadiLilian,1.2935537982044897e+18,428380101.0,susanagladysfer
Monis_GF,2590459592.0,428380101.0,susanagladysfer
LindolfoCuestas,1.197555217627308e+18,428380101.0,susanagladysfer
enanogarcia2,1.2031763338634568e+18,428380101.0,susanagladysfer
barea_fernanda,1.1910222867086254e+18,428380101.0,susanagladysfer
MarSolCentena,156331376.0,428380101.0,susanagladysfer
sgodoyc84,1.2542045983126692e+18,428380101.0,susanagladysfer
AidaFue98173627,1.1772351548106138e+18,428380101.0,susanagladysfer
CavcDelSur,160811341.0,428380101.0,susanagladysfer
juanandresuy,512582851.0,428380101.0,susanagladysfer
zemafeso,312619775.0,428380101.0,susanagladysfer
NelVillarreal,165841068.0,428380101.0,susanagladysfer
alejadelossant1,2685484833.0,428380101.0,susanagladysfer
RosarioHP,124640849.0,428380101.0,susanagladysfer
emanuel_lapaz,8.286214235350671e+17,428380101.0,susanagladysfer
cupertina54,153584865.0,428380101.0,susanagladysfer
Carito91124342,1.2312770903240417e+18,428380101.0,susanagladysfer
lilianyorugua,4259552374.0,428380101.0,susanagladysfer
troyanosng,1.1454233433671311e+18,428380101.0,susanagladysfer
aedweard,1.2041586802011382e+18,428380101.0,susanagladysfer
LemaCelina,9.928648424312463e+17,428380101.0,susanagladysfer
TacheMarisa,1.2368278369982013e+18,428380101.0,susanagladysfer
valterchav,353278077.0,428380101.0,susanagladysfer
Lunatica2020,1.045098661225599e+18,428380101.0,susanagladysfer
crisjaim20,2382663585.0,428380101.0,susanagladysfer
lango83,399018265.0,428380101.0,susanagladysfer
CdlIsabel,2820839381.0,428380101.0,susanagladysfer
Beaconsecuente,8.887964822996705e+17,428380101.0,susanagladysfer
sberry1971,350417535.0,428380101.0,susanagladysfer
mapal_uru,2252535374.0,428380101.0,susanagladysfer
marina382,123436530.0,428380101.0,susanagladysfer
Lautaro_Dorelo,9.218798525334036e+17,428380101.0,susanagladysfer
Nataliabrites5,9.898598312207688e+17,428380101.0,susanagladysfer
ClaudiaPrezUbi1,1.2341563717566218e+18,428380101.0,susanagladysfer
pefier,140143065.0,428380101.0,susanagladysfer
PopularSentir,1.2950221387059692e+18,428380101.0,susanagladysfer
carlosbaz2,2511472682.0,428380101.0,susanagladysfer
mahur05,7.9167102057916e+17,428380101.0,susanagladysfer
gamarritta,1.2066604023413842e+18,428380101.0,susanagladysfer
SoyLaSombra5,1.2624292542828093e+18,428380101.0,susanagladysfer
OmarSenande,2362903020.0,428380101.0,susanagladysfer
Sodoma_Uy,3374895262.0,428380101.0,susanagladysfer
SallmonelEscarl,7.53300164081836e+17,428380101.0,susanagladysfer
SAlbita53,1.2341012009177948e+18,428380101.0,susanagladysfer
LcX29xxxx,8.328102634683146e+17,428380101.0,susanagladysfer
GardelianoSoy,7.126967710136852e+17,428380101.0,susanagladysfer
ClauPochi,447578292.0,428380101.0,susanagladysfer
cdanmatt,51648209.0,428380101.0,susanagladysfer
EvelynO81,1.2364038380698993e+18,428380101.0,susanagladysfer
fulanitofb,2933008797.0,428380101.0,susanagladysfer
rossanaricci081,3066030407.0,428380101.0,susanagladysfer
aybuenoTa,100286748.0,428380101.0,susanagladysfer
fernando_britos,75576640.0,428380101.0,susanagladysfer
LauraSoca3,9.069811369576161e+17,428380101.0,susanagladysfer
aybuenoTa,100286748.0,428380101.0,susanagladysfer
fernando_britos,75576640.0,428380101.0,susanagladysfer
LauraSoca3,9.069811369576161e+17,428380101.0,susanagladysfer
AraceLucia,2563964088.0,428380101.0,susanagladysfer
Ferchu2775,2647939037.0,428380101.0,susanagladysfer
JuanHryb1,9.910775640757248e+17,428380101.0,susanagladysfer
algialmar,263960232.0,428380101.0,susanagladysfer
jimegate4,1.1918318199242465e+18,428380101.0,susanagladysfer
Stella59213007,8.899662398289019e+17,428380101.0,susanagladysfer
Lis79Salander,1.1939762516581868e+18,428380101.0,susanagladysfer
MartinoParada,1.2026440756247101e+18,428380101.0,susanagladysfer
DavidGalMen1,1.2023343186784215e+18,428380101.0,susanagladysfer
SlNPlEDAD,2784619792.0,428380101.0,susanagladysfer
Alfredo45642669,1.2705189370091725e+18,428380101.0,susanagladysfer
KokeTrainer,7.47205588787028e+17,428380101.0,susanagladysfer
agarcia97313300,2799674457.0,428380101.0,susanagladysfer
gfcrisera,3371440697.0,428380101.0,susanagladysfer
bebaschenini,426144922.0,428380101.0,susanagladysfer
semilla2024,9.18980969889239e+17,428380101.0,susanagladysfer
Rafaeltt591,1.039984351579177e+18,428380101.0,susanagladysfer
DANIELLATORREA3,1.123338441943593e+18,428380101.0,susanagladysfer
Susanariccetto1,1.0758670014809866e+18,428380101.0,susanagladysfer
Andres14031985,1.0885438715949097e+18,428380101.0,susanagladysfer
AndreaBrugman,618986578.0,428380101.0,susanagladysfer
ojopterouy,7.16381190719148e+17,428380101.0,susanagladysfer
Mercedi97449162,1.1909677008703078e+18,428380101.0,susanagladysfer
ismacaste,1.1320428113129226e+18,428380101.0,susanagladysfer
atilio357,141202588.0,428380101.0,susanagladysfer
koricanchi,9.428299831473971e+17,428380101.0,susanagladysfer
ConcepcinRolln1,1.0976324502037955e+18,428380101.0,susanagladysfer
SuarezGladys,147726916.0,428380101.0,susanagladysfer
solermar8,1.0448698225620951e+18,428380101.0,susanagladysfer
eduardo66468786,1.300410547247231e+18,428380101.0,susanagladysfer
TessaBlanca,1.296126871277654e+18,428380101.0,susanagladysfer
MaraIsabelMor13,8.778761144206254e+17,428380101.0,susanagladysfer
CHARRUA10,156245580.0,428380101.0,susanagladysfer
GontadeLucia,1.0936597699010642e+18,428380101.0,susanagladysfer
tianannita,7.137688100760494e+17,428380101.0,susanagladysfer
Salto_Noticias,4906226260.0,428380101.0,susanagladysfer
sand_rodri,163099401.0,428380101.0,susanagladysfer
elisouto55,7.253281376561111e+17,428380101.0,susanagladysfer
Avatar48350112,1.179620390454403e+18,428380101.0,susanagladysfer
Alberto2307,802934778.0,428380101.0,susanagladysfer
Nemonaresusana1,1.1108454290659615e+18,75576640.0,fernando_britos
awaleman1,2693534743.0,75576640.0,fernando_britos
nbortolotto,205843378.0,75576640.0,fernando_britos
tozurdo,119449145.0,75576640.0,fernando_britos
danielghis,118539891.0,75576640.0,fernando_britos
tereaxe78,254537665.0,75576640.0,fernando_britos
kamba_lucy,1.0617684234395894e+18,75576640.0,fernando_britos
tinginda,7.715196951786332e+17,75576640.0,fernando_britos
SirRangerVerde,385050279.0,75576640.0,fernando_britos
laresistencia72,1367991289.0,75576640.0,fernando_britos
Graciel34500276,7.530613999963013e+17,75576640.0,fernando_britos
Mabel546,1.0451170287330017e+18,75576640.0,fernando_britos
Viruviru20,1.038253025515778e+18,75576640.0,fernando_britos
nolosvote,107947032.0,75576640.0,fernando_britos
CristinaFigliol,2557772984.0,75576640.0,fernando_britos
Nemonaresusana1,1.1108454290659615e+18,75576640.0,fernando_britos
awaleman1,2693534743.0,75576640.0,fernando_britos
nbortolotto,205843378.0,75576640.0,fernando_britos
tozurdo,119449145.0,75576640.0,fernando_britos
danielghis,118539891.0,75576640.0,fernando_britos
tereaxe78,254537665.0,75576640.0,fernando_britos
kamba_lucy,1.0617684234395894e+18,75576640.0,fernando_britos
tinginda,7.715196951786332e+17,75576640.0,fernando_britos
SirRangerVerde,385050279.0,75576640.0,fernando_britos
laresistencia72,1367991289.0,75576640.0,fernando_britos
Graciel34500276,7.530613999963013e+17,75576640.0,fernando_britos
Mabel546,1.0451170287330017e+18,75576640.0,fernando_britos
Viruviru20,1.038253025515778e+18,75576640.0,fernando_britos
nolosvote,107947032.0,75576640.0,fernando_britos
CristinaFigliol,2557772984.0,75576640.0,fernando_britos
HermandadPro,1.2521769414043484e+18,75576640.0,fernando_britos
Rojoazulyblanc1,1.2004629039436063e+18,75576640.0,fernando_britos
La_July8,2484849733.0,75576640.0,fernando_britos
tatitadani,2592262008.0,75576640.0,fernando_britos
Sergio12051,1.0126626020009492e+18,75576640.0,fernando_britos
FerrariLylian,1.050900657010561e+18,75576640.0,fernando_britos
congresofa,1.0399589794206106e+18,75576640.0,fernando_britos
majlopez947,8.769151304072438e+17,75576640.0,fernando_britos
susanagladysfer,428380101.0,75576640.0,fernando_britos
jaimenievesdiz,1438946659.0,75576640.0,fernando_britos
adriana1tv,316590742.0,75576640.0,fernando_britos
LeytonLujan,2648567151.0,75576640.0,fernando_britos
dany101168uy,3582566176.0,75576640.0,fernando_britos
zurdodesuarez,781730772.0,75576640.0,fernando_britos
VeronicaRF1272,1.2523380954056294e+18,75576640.0,fernando_britos
marygambler,2415012890.0,75576640.0,fernando_britos
Gnibia1,1.0722794762880573e+18,75576640.0,fernando_britos
LadiLilian,1.2935537982044897e+18,75576640.0,fernando_britos
LindolfoCuestas,1.197555217627308e+18,75576640.0,fernando_britos
enanogarcia2,1.2031763338634568e+18,75576640.0,fernando_britos
barea_fernanda,1.1910222867086254e+18,75576640.0,fernando_britos
MarSolCentena,156331376.0,75576640.0,fernando_britos
AidaFue98173627,1.1772351548106138e+18,75576640.0,fernando_britos
CavcDelSur,160811341.0,75576640.0,fernando_britos
juanandresuy,512582851.0,75576640.0,fernando_britos
alejadelossant1,2685484833.0,75576640.0,fernando_britos
RosarioHP,124640849.0,75576640.0,fernando_britos
AnaSAlvarino,1.234253113739092e+18,75576640.0,fernando_britos
troyanosng,1.1454233433671311e+18,75576640.0,fernando_britos
LemaCelina,9.928648424312463e+17,75576640.0,fernando_britos
Lunatica2020,1.045098661225599e+18,75576640.0,fernando_britos
crisjaim20,2382663585.0,75576640.0,fernando_britos
Beaconsecuente,8.887964822996705e+17,75576640.0,fernando_britos
sberry1971,350417535.0,75576640.0,fernando_britos
JorgeMaMo01,7.603117063839703e+17,75576640.0,fernando_britos
sacarcaretas,1.1893422801859953e+18,75576640.0,fernando_britos
mapal_uru,2252535374.0,75576640.0,fernando_britos
_YoNoLosVote,1.1760893898957496e+18,75576640.0,fernando_britos
elmasquina,1.262886074138923e+18,75576640.0,fernando_britos
Nataliabrites5,9.898598312207688e+17,75576640.0,fernando_britos
ClaudiaPrezUbi1,1.2341563717566218e+18,75576640.0,fernando_britos
pefier,140143065.0,75576640.0,fernando_britos
PopularSentir,1.2950221387059692e+18,75576640.0,fernando_britos
mahur05,7.9167102057916e+17,75576640.0,fernando_britos
carlosvarela02,328625269.0,75576640.0,fernando_britos
OmarSenande,2362903020.0,75576640.0,fernando_britos
LcX29xxxx,8.328102634683146e+17,75576640.0,fernando_britos
PepisCine,272196739.0,75576640.0,fernando_britos
ElZurdoNecio,1.1965930159697347e+18,75576640.0,fernando_britos
EvelynO81,1.2364038380698993e+18,75576640.0,fernando_britos
fulanitofb,2933008797.0,75576640.0,fernando_britos
rossanaricci081,3066030407.0,75576640.0,fernando_britos
red_mango3,7.305332649900483e+17,75576640.0,fernando_britos
DetomasiBeatriz,1.0732551451930419e+18,75576640.0,fernando_britos
LauraSoca3,9.069811369576161e+17,75576640.0,fernando_britos
LauraSoca3,9.069811369576161e+17,75576640.0,fernando_britos
escorpiona_78,235419299.0,75576640.0,fernando_britos
AraceLucia,2563964088.0,75576640.0,fernando_britos
JuanHryb1,9.910775640757248e+17,75576640.0,fernando_britos
canastasia33,2721290224.0,75576640.0,fernando_britos
Lu19824,1.2389858359466557e+18,75576640.0,fernando_britos
DavidGalMen1,1.2023343186784215e+18,75576640.0,fernando_britos
SlNPlEDAD,2784619792.0,75576640.0,fernando_britos
Alfredo45642669,1.2705189370091725e+18,75576640.0,fernando_britos
KokeTrainer,7.47205588787028e+17,75576640.0,fernando_britos
agarcia97313300,2799674457.0,75576640.0,fernando_britos
AliayiMiguel,3225621729.0,75576640.0,fernando_britos
semilla2024,9.18980969889239e+17,75576640.0,fernando_britos
DANIELLATORREA3,1.123338441943593e+18,75576640.0,fernando_britos
ceroestresssss,2856029219.0,75576640.0,fernando_britos
LaVerda51352064,1.267591433873232e+18,75576640.0,fernando_britos
ojopterouy,7.16381190719148e+17,75576640.0,fernando_britos
Mercedi97449162,1.1909677008703078e+18,75576640.0,fernando_britos
pablomendilazo,9.830217215938314e+17,75576640.0,fernando_britos
ismacaste,1.1320428113129226e+18,75576640.0,fernando_britos
PabloSe75441508,7.450884079997788e+17,75576640.0,fernando_britos
atilio357,141202588.0,75576640.0,fernando_britos
ConcepcinRolln1,1.0976324502037955e+18,75576640.0,fernando_britos
solermar8,1.0448698225620951e+18,75576640.0,fernando_britos
eduardo66468786,1.300410547247231e+18,75576640.0,fernando_britos
LeivasRaul,1.2694564331013857e+18,75576640.0,fernando_britos
joselinerosa82,2557849888.0,75576640.0,fernando_britos
MaraIsabelMor13,8.778761144206254e+17,75576640.0,fernando_britos
nachorossi09,2588837436.0,75576640.0,fernando_britos
elisouto55,7.253281376561111e+17,75576640.0,fernando_britos
lourdesfumero,438848258.0,75576640.0,fernando_britos
Avatar48350112,1.179620390454403e+18,75576640.0,fernando_britos
sprem1959,2963058135.0,75576640.0,fernando_britos
Alberto2307,802934778.0,75576640.0,fernando_britos
Nemonaresusana1,1.1108454290659615e+18,3082133717.0,oppuruguay
fer_andres_lope,2629772205.0,3082133717.0,oppuruguay
ferta_colorado,1.0980733759001354e+18,3082133717.0,oppuruguay
NILDA22823386,1.163578248233726e+18,3082133717.0,oppuruguay
tozurdo,119449145.0,3082133717.0,oppuruguay
menendez012002,55737993.0,3082133717.0,oppuruguay
MyriamC55014190,1.1833380181800755e+18,3082133717.0,oppuruguay
M24radio,188738178.0,3082133717.0,oppuruguay
getchandy,175930223.0,3082133717.0,oppuruguay
El_Homologador,1.195818897087357e+18,3082133717.0,oppuruguay
RominaPesce5,1.2274018782600684e+18,3082133717.0,oppuruguay
SirRangerVerde,385050279.0,3082133717.0,oppuruguay
laucanellas,202594209.0,3082133717.0,oppuruguay
Sofamansillaeco,9.381928010235617e+17,3082133717.0,oppuruguay
aleferreirauy,2565326631.0,3082133717.0,oppuruguay
lorenaa836,1.239312196271825e+18,3082133717.0,oppuruguay
MauroMego,1422233509.0,3082133717.0,oppuruguay
claudia13726295,1.2389367210829865e+18,3082133717.0,oppuruguay
pablo23,15078443.0,3082133717.0,oppuruguay
marialavaggi,204477033.0,3082133717.0,oppuruguay
LeoGardil,343518424.0,3082133717.0,oppuruguay
Viettro_Violeta,143441308.0,3082133717.0,oppuruguay
arielsaporiti,559954428.0,3082133717.0,oppuruguay
PatyEmme,150863910.0,3082133717.0,oppuruguay
CristinaFigliol,2557772984.0,3082133717.0,oppuruguay
PMoreno2224,3350892196.0,3082133717.0,oppuruguay
Nemonaresusana1,1.1108454290659615e+18,3082133717.0,oppuruguay
fer_andres_lope,2629772205.0,3082133717.0,oppuruguay
ferta_colorado,1.0980733759001354e+18,3082133717.0,oppuruguay
NILDA22823386,1.163578248233726e+18,3082133717.0,oppuruguay
tozurdo,119449145.0,3082133717.0,oppuruguay
menendez012002,55737993.0,3082133717.0,oppuruguay
MyriamC55014190,1.1833380181800755e+18,3082133717.0,oppuruguay
M24radio,188738178.0,3082133717.0,oppuruguay
getchandy,175930223.0,3082133717.0,oppuruguay
El_Homologador,1.195818897087357e+18,3082133717.0,oppuruguay
RominaPesce5,1.2274018782600684e+18,3082133717.0,oppuruguay
SirRangerVerde,385050279.0,3082133717.0,oppuruguay
laucanellas,202594209.0,3082133717.0,oppuruguay
Sofamansillaeco,9.381928010235617e+17,3082133717.0,oppuruguay
aleferreirauy,2565326631.0,3082133717.0,oppuruguay
lorenaa836,1.239312196271825e+18,3082133717.0,oppuruguay
MauroMego,1422233509.0,3082133717.0,oppuruguay
claudia13726295,1.2389367210829865e+18,3082133717.0,oppuruguay
pablo23,15078443.0,3082133717.0,oppuruguay
marialavaggi,204477033.0,3082133717.0,oppuruguay
LeoGardil,343518424.0,3082133717.0,oppuruguay
Viettro_Violeta,143441308.0,3082133717.0,oppuruguay
arielsaporiti,559954428.0,3082133717.0,oppuruguay
PatyEmme,150863910.0,3082133717.0,oppuruguay
CristinaFigliol,2557772984.0,3082133717.0,oppuruguay
PMoreno2224,3350892196.0,3082133717.0,oppuruguay
HermandadPro,1.2521769414043484e+18,3082133717.0,oppuruguay
YVERA14,1.2968472721903247e+18,3082133717.0,oppuruguay
Guilledelcr,1187784499.0,3082133717.0,oppuruguay
marcelacedres,129860028.0,3082133717.0,oppuruguay
La_July8,2484849733.0,3082133717.0,oppuruguay
OliveraA17,9.972782993395917e+17,3082133717.0,oppuruguay
JUrruzola,483344480.0,3082133717.0,oppuruguay
congresofa,1.0399589794206106e+18,3082133717.0,oppuruguay
majlopez947,8.769151304072438e+17,3082133717.0,oppuruguay
GerardoSandro,7.378511239697613e+17,3082133717.0,oppuruguay
jaimenievesdiz,1438946659.0,3082133717.0,oppuruguay
elerosi69,2411534192.0,3082133717.0,oppuruguay
rhunlander,8.429679277542318e+17,3082133717.0,oppuruguay
leonardoelec,418075196.0,3082133717.0,oppuruguay
Gaviota_Uy,1.1432071596788859e+18,3082133717.0,oppuruguay
adriana1tv,316590742.0,3082133717.0,oppuruguay
rubito131,1365712225.0,3082133717.0,oppuruguay
LeytonLujan,2648567151.0,3082133717.0,oppuruguay
vlussich,126851021.0,3082133717.0,oppuruguay
MaiteDasypus,1.0859778399906488e+18,3082133717.0,oppuruguay
enanogarcia2,1.2031763338634568e+18,3082133717.0,oppuruguay
MarSolCentena,156331376.0,3082133717.0,oppuruguay
Claudialanzilot,1650142147.0,3082133717.0,oppuruguay
zemafeso,312619775.0,3082133717.0,oppuruguay
NelVillarreal,165841068.0,3082133717.0,oppuruguay
globosaloncafe,2332268251.0,3082133717.0,oppuruguay
ClaudiaYBarreto,1.168972896347312e+18,3082133717.0,oppuruguay
Pablo19204666,1.2397017144937267e+18,3082133717.0,oppuruguay
Carito91124342,1.2312770903240417e+18,3082133717.0,oppuruguay
CandelaFelina,1353430718.0,3082133717.0,oppuruguay
aedweard,1.2041586802011382e+18,3082133717.0,oppuruguay
marurosello,143320580.0,3082133717.0,oppuruguay
LemaCelina,9.928648424312463e+17,3082133717.0,oppuruguay
Lunatica2020,1.045098661225599e+18,3082133717.0,oppuruguay
DisegnaEdgardo,1.2538158286356234e+18,3082133717.0,oppuruguay
GonTricolor,156308263.0,3082133717.0,oppuruguay
migueloblasco,158168766.0,3082133717.0,oppuruguay
mapal_uru,2252535374.0,3082133717.0,oppuruguay
_YoNoLosVote,1.1760893898957496e+18,3082133717.0,oppuruguay
Lauramax2010Ana,312068866.0,3082133717.0,oppuruguay
Nataliabrites5,9.898598312207688e+17,3082133717.0,oppuruguay
carlosvarela02,328625269.0,3082133717.0,oppuruguay
ArturoMichelin2,1.2203226638701445e+18,3082133717.0,oppuruguay
sebastiantizze,256371093.0,3082133717.0,oppuruguay
diarioprimerah,369205044.0,3082133717.0,oppuruguay
flylikeab1rd,305163983.0,3082133717.0,oppuruguay
DANIELIBARBURU,181255571.0,3082133717.0,oppuruguay
luis_escobilla,8.736513574373171e+17,3082133717.0,oppuruguay
EvelynO81,1.2364038380698993e+18,3082133717.0,oppuruguay
Beatriz99602585,2539910808.0,3082133717.0,oppuruguay
cesarvespe,294630816.0,3082133717.0,oppuruguay
fulanitofb,2933008797.0,3082133717.0,oppuruguay
mariadelima_uy,8.058715035354071e+17,3082133717.0,oppuruguay
RodrigoN_17,905995291.0,3082133717.0,oppuruguay
DiarioCambios,2645951316.0,3082133717.0,oppuruguay
donatellagp,170200115.0,3082133717.0,oppuruguay
JPeloche,442987365.0,3082133717.0,oppuruguay
jmenendez251,3923674463.0,3082133717.0,oppuruguay
PortaldelaCarne,576760564.0,3082133717.0,oppuruguay
luismarga05,310499440.0,3082133717.0,oppuruguay
JPeloche,442987365.0,3082133717.0,oppuruguay
jmenendez251,3923674463.0,3082133717.0,oppuruguay
PortaldelaCarne,576760564.0,3082133717.0,oppuruguay
luismarga05,310499440.0,3082133717.0,oppuruguay
AraceLucia,2563964088.0,3082133717.0,oppuruguay
nongoydaisi,1.281715106532012e+18,3082133717.0,oppuruguay
celeste2008m,9.64274783277011e+17,3082133717.0,oppuruguay
canastasia33,2721290224.0,3082133717.0,oppuruguay
bebaschenini,426144922.0,3082133717.0,oppuruguay
FabianaPuig,1.2866407548830106e+18,3082133717.0,oppuruguay
DANIELLATORREA3,1.123338441943593e+18,3082133717.0,oppuruguay
alejandroferrua,308704576.0,3082133717.0,oppuruguay
Nathanielgmz,1.178724284782596e+18,3082133717.0,oppuruguay
ceroestresssss,2856029219.0,3082133717.0,oppuruguay
AndreaBrugman,618986578.0,3082133717.0,oppuruguay
guillerminameir,937383450.0,3082133717.0,oppuruguay
Mercedi97449162,1.1909677008703078e+18,3082133717.0,oppuruguay
Aurora47972223,7.598424278048891e+17,3082133717.0,oppuruguay
Herrerismo,321052188.0,3082133717.0,oppuruguay
claucecill,307476889.0,3082133717.0,oppuruguay
LuisMuo51631106,7.584428541255598e+17,3082133717.0,oppuruguay
RecuperemosR,1.2985018613523948e+18,3082133717.0,oppuruguay
LibrePensadorUy,574605560.0,3082133717.0,oppuruguay
Ruralanas,2209603869.0,3082133717.0,oppuruguay
20_25Creemosuy,1.125075265560961e+18,3082133717.0,oppuruguay
AndEtcheverry,436385207.0,3082133717.0,oppuruguay
andreperaza,116111486.0,3082133717.0,oppuruguay
Alaskim3,1.219608662278275e+18,3082133717.0,oppuruguay
mergb,290079286.0,3082133717.0,oppuruguay
HugoOcampoZ,190493892.0,3082133717.0,oppuruguay
midesuy,75447857.0,3082133717.0,oppuruguay
CristopherIvan4,572795655.0,3082133717.0,oppuruguay
gracielaclaudi,177014923.0,3082133717.0,oppuruguay
LamonacaSabrina,1.0537560082653225e+18,3082133717.0,oppuruguay
Gerargp1,3323822733.0,3082133717.0,oppuruguay
Mendez74Marcelo,1.160347114343469e+18,3082133717.0,oppuruguay
Danybet4,1.2150171248984474e+18,3082133717.0,oppuruguay
juanpab_delgado,1.0787809708689203e+18,3082133717.0,oppuruguay
dibonomiguel,8.268405116590449e+17,3082133717.0,oppuruguay
observando111,4388862695.0,3082133717.0,oppuruguay
RafaelF04667673,1.197588552810406e+18,3082133717.0,oppuruguay
AvernoGeorge11,178759550.0,3082133717.0,oppuruguay
urumon47,437142852.0,3082133717.0,oppuruguay
CAFUruguay,1137336799.0,3082133717.0,oppuruguay
CesarOLIVERA8,808266098.0,3082133717.0,oppuruguay
IsabelarbizaA,2161634070.0,3082133717.0,oppuruguay
fersanbri1955,1.1235795512825528e+18,3082133717.0,oppuruguay
FabioMontossiok,354637562.0,3082133717.0,oppuruguay
PFernandezBeri,50428926.0,3082133717.0,oppuruguay
TelemundoUY,2480246383.0,3082133717.0,oppuruguay
wajisdonian,320504605.0,3082133717.0,oppuruguay
carloscatr,587757495.0,3082133717.0,oppuruguay
FJArmentano,1.2638314295003423e+18,3082133717.0,oppuruguay
FaleroAndres,709363249.0,3082133717.0,oppuruguay
abeloqui,160527552.0,3082133717.0,oppuruguay
AntoGordillo,185359619.0,3082133717.0,oppuruguay
YaffeRaul,1.2528444526845092e+18,3082133717.0,oppuruguay
gemarot2013,8.892918511314862e+17,3082133717.0,oppuruguay
CHARRUA10,156245580.0,3082133717.0,oppuruguay
AlbericoBarrios,226993577.0,3082133717.0,oppuruguay
elenaperez1956,2641749863.0,3082133717.0,oppuruguay
BoliArosteguy,152342002.0,3082133717.0,oppuruguay
Salto_Noticias,4906226260.0,3082133717.0,oppuruguay
worldeconomics4,7.787547547636326e+17,3082133717.0,oppuruguay
MDN_Uruguay,1.0699597563103068e+18,3082133717.0,oppuruguay
FulbrightUY,4854300508.0,3082133717.0,oppuruguay
robeberro,520920919.0,3082133717.0,oppuruguay
pjisdonian,847493790.0,3082133717.0,oppuruguay
roadfixuruguay,9.09450382589485e+17,3082133717.0,oppuruguay
PelocheMathias,499202291.0,3082133717.0,oppuruguay
s_wilkinsok,1909854349.0,3082133717.0,oppuruguay
DipRodrigoGoni,337426933.0,3082133717.0,oppuruguay
elisouto55,7.253281376561111e+17,3082133717.0,oppuruguay
Avatar48350112,1.179620390454403e+18,3082133717.0,oppuruguay
NotTodayAgus,209314218.0,3082133717.0,oppuruguay
elhaelhita,157776761.0,3082133717.0,oppuruguay
anamarcelago,1.1944382061771203e+18,3082133717.0,oppuruguay
mauroguerra,31533536.0,3082133717.0,oppuruguay
delplata1981,1.3031860106884178e+18,262799898.0,JavierGarcia_Uy
fer_andres_lope,2629772205.0,262799898.0,JavierGarcia_Uy
WilliamsTolmeo,313732078.0,262799898.0,JavierGarcia_Uy
macarmen58,163895562.0,262799898.0,JavierGarcia_Uy
PosseNancy59,7.892000376915313e+17,262799898.0,JavierGarcia_Uy
Gerardo96602630,1.1953014167111393e+18,262799898.0,JavierGarcia_Uy
MonicaBatlle4,1.1922129724977848e+18,262799898.0,JavierGarcia_Uy
emanuel04147429,2504971548.0,262799898.0,JavierGarcia_Uy
chizodelca,8.49954716490625e+17,262799898.0,JavierGarcia_Uy
WilliamPorciun1,7.209611141845443e+17,262799898.0,JavierGarcia_Uy
pauls816,292096664.0,262799898.0,JavierGarcia_Uy
matiasroel33,3333037138.0,262799898.0,JavierGarcia_Uy
ferta_colorado,1.0980733759001354e+18,262799898.0,JavierGarcia_Uy
vikingo7410,4853504523.0,262799898.0,JavierGarcia_Uy
NILDA22823386,1.163578248233726e+18,262799898.0,JavierGarcia_Uy
elpenela,1678784370.0,262799898.0,JavierGarcia_Uy
LUISGILTORRES19,1.2662269839621612e+18,262799898.0,JavierGarcia_Uy
AltieriDario,1.210245759305683e+18,262799898.0,JavierGarcia_Uy
CurbeloDana,1.291730052330201e+18,262799898.0,JavierGarcia_Uy
MatiiKing1891,1949268420.0,262799898.0,JavierGarcia_Uy
maiaavellana,4505050107.0,262799898.0,JavierGarcia_Uy
menendez012002,55737993.0,262799898.0,JavierGarcia_Uy
MariaLauraMCIF,164454310.0,262799898.0,JavierGarcia_Uy
alvezpat,2642429446.0,262799898.0,JavierGarcia_Uy
namariarussi8,1.173437389722837e+18,262799898.0,JavierGarcia_Uy
BolsoLiberal,8.449406777084641e+17,262799898.0,JavierGarcia_Uy
getchandy,175930223.0,262799898.0,JavierGarcia_Uy
jgsp12071979,624175240.0,262799898.0,JavierGarcia_Uy
DutradaSilvia,1.1914704373116887e+18,262799898.0,JavierGarcia_Uy
OscarMa10428520,1.2491291058005484e+18,262799898.0,JavierGarcia_Uy
DottaKellogg,9.646533179882783e+17,262799898.0,JavierGarcia_Uy
diego_318,626912455.0,262799898.0,JavierGarcia_Uy
Yoannao1,1.164898212261585e+18,262799898.0,JavierGarcia_Uy
YPalotti,2161612005.0,262799898.0,JavierGarcia_Uy
El_Homologador,1.195818897087357e+18,262799898.0,JavierGarcia_Uy
RominaPesce5,1.2274018782600684e+18,262799898.0,JavierGarcia_Uy
ElPipaenLaPaz,1.2199911564335718e+18,262799898.0,JavierGarcia_Uy
elmuchachouy,1.1895838654401004e+18,262799898.0,JavierGarcia_Uy
florenciagaralv,345604140.0,262799898.0,JavierGarcia_Uy
gime_rodriguezz,2364733458.0,262799898.0,JavierGarcia_Uy
danballejo,2565601580.0,262799898.0,JavierGarcia_Uy
