,afinidad,pageranks,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering,eigencentrality,protected,verified,followers_count,friends_count,statuses_count
216,,0.00032,0.316137,0.345891,0.000368,0.00588,0.004596,0.318182,0.076013,False,False,365.0,503.0,10973.0
217,,0.000752,0.32193,0.358946,7.4e-05,0.018002,0.014896000000000001,0.550493,0.239017,False,False,529.0,634.0,10437.0
218,,0.000384,0.322127,0.353108,0.00043499999999999995,0.0061340000000000006,0.007278,0.55303,0.08894400000000001,False,False,299.0,481.0,17379.0
219,fa,0.001385,0.32571100000000003,0.356856,0.0018850000000000002,0.024924,0.008596,0.32902,0.300747,False,False,1493.0,425.0,37584.0
220,,0.000692,0.328554,0.367182,0.000297,0.016365,0.017983000000000002,0.40967700000000007,0.192869,False,False,549.0,702.0,8416.0
221,,0.0011970000000000001,0.30657399999999996,0.338913,0.000398,0.022941,0.011401,0.303635,0.273165,,,,,
222,,0.00042300000000000004,0.326619,0.360208,5e-05,0.007772,0.011492,0.5,0.10965899999999999,False,False,225.0,662.0,5767.0
223,,0.000566,0.295321,0.324492,3.9e-05,0.014152000000000001,0.004371,0.559524,0.168856,False,False,978.0,972.0,53860.0
224,,0.000567,0.337496,0.372637,0.00022799999999999999,0.017716,0.010787999999999999,0.583333,0.197865,False,False,690.0,476.0,24036.0
225,,0.000682,0.29774,0.32290100000000005,0.006281,0.0008730000000000001,0.003068,0.053571,0.01296,True,False,396.0,318.0,13805.0
226,,0.000308,0.339452,0.37413,7.5e-05,0.005875,0.011784999999999999,0.371429,0.069502,,,,,
227,,0.000545,0.362324,0.396458,0.000938,0.012934000000000001,0.010616,0.48366000000000003,0.143653,False,False,373.0,373.0,3604.0
228,,0.000768,0.306217,0.33410100000000004,2.6000000000000002e-05,0.023203,0.004241,0.563866,0.274541,False,False,617.0,218.0,31582.0
229,,0.000792,0.332807,0.363773,0.012155,0.00549,0.006069,0.266667,0.053866,,,,,
230,,0.00018700000000000002,0.29116,0.314891,0.00011899999999999999,0.002882,0.006925,0.2,0.030438999999999997,False,False,38.0,176.0,1808.0
231,,0.000123,0.284904,0.307044,0.0,0.0,0.0037549999999999997,0.5,0.0,,,,,
232,,0.002725,0.302613,0.327602,0.0020559999999999997,0.011926,0.004958,0.25731,0.13399,False,False,1758.0,524.0,26494.0
233,,0.0007599999999999999,0.325811,0.364708,3.6e-05,0.020512,0.017327000000000002,0.639113,0.265586,False,False,444.0,329.0,6231.0
234,,0.000968,0.352391,0.38918400000000003,0.001871,0.023972999999999998,0.015747999999999998,0.493252,0.29783699999999996,False,False,573.0,356.0,8976.0
235,,0.002484,0.302526,0.327112,0.000275,0.002403,0.005418,0.466667,0.064317,False,False,521.0,266.0,41158.0
236,,0.00016999999999999999,0.329581,0.359377,3.2e-05,0.001578,0.008,0.458333,0.024488,False,False,40.0,138.0,1790.0
237,,0.00023700000000000001,0.31303800000000004,0.345157,7.000000000000001e-06,0.0026899999999999997,0.023254,0.395604,0.042918,False,False,56.0,438.0,1778.0
238,,0.000602,0.300114,0.32854,0.000471,0.008701,0.007001,0.420833,0.111047,False,False,684.0,454.0,16224.0
239,,0.000314,0.345008,0.38358600000000004,0.00026000000000000003,0.007261,0.017471,0.610507,0.088042,,,,,
240,,0.00186,0.404762,0.47604399999999997,0.016419,0.08543099999999999,0.103066,0.18449200000000002,0.35679099999999997,False,False,4031.0,4982.0,41896.0
241,,0.0033090000000000003,0.28972,0.314308,0.001307,0.017611,0.0038179999999999998,0.108108,0.160273,False,False,4173.0,1648.0,39737.0
242,,0.000139,0.325108,0.358966,3.6e-05,0.000875,0.038881,0.385621,0.012232999999999999,,,,,
243,,0.000123,0.296099,0.322302,0.0,0.0,0.015903,0.333333,0.0,,,,,
244,,0.000368,0.337496,0.369427,0.002427,0.000265,0.005098,0.145455,0.002212,,,,,
245,,0.000246,0.34088,0.377577,1e-05,0.0061340000000000006,0.014774,0.457143,0.069996,,,,,
246,,0.000417,0.344107,0.379443,0.000122,0.011316,0.025883999999999997,0.384058,0.12978199999999998,True,False,353.0,624.0,16522.0
247,,0.00021400000000000002,0.331969,0.367134,0.000109,0.004342,0.03298,0.323684,0.040833,False,False,96.0,1360.0,2929.0
248,cm,0.001301,0.381884,0.452783,0.006094,0.04501,0.10008600000000001,0.21852199999999997,0.211997,False,False,889.0,3310.0,8694.0
249,,0.000193,0.310731,0.34087199999999995,3e-06,0.002553,0.011155,0.458333,0.033822000000000005,,,,,
250,,0.000571,0.35145,0.396189,0.0014320000000000001,0.012191,0.036404,0.244207,0.073902,False,False,2316.0,4136.0,115572.0
251,,0.000489,0.312852,0.340831,0.0016059999999999998,0.00271,0.005082,0.180556,0.039796,,,,,
252,,0.0011769999999999999,0.31747,0.347154,0.002479,0.022098,0.026199,0.159468,0.090943,False,False,2716.0,1071.0,1363.0
253,,0.000533,0.343434,0.380946,0.001291,0.014254,0.01169,0.5894739999999999,0.16725299999999999,False,False,387.0,396.0,8723.0
254,,0.000139,0.296985,0.323986,0.0,0.000875,0.004077,0.5,0.012232999999999999,,,,,
255,,0.000133,0.325008,0.355148,4.5e-05,0.0014810000000000001,0.004013,0.333333,0.008458,False,False,66.0,66.0,987.0
256,,0.000126,0.246954,0.258765,0.0,0.001437,0.002241,0.0,0.00228,False,False,53.0,176.0,2428.0
257,,0.00025699999999999996,0.253,0.264828,0.00021600000000000002,4.3e-05,0.002246,0.0,0.0004940000000000001,False,False,1565.0,1585.0,117042.0
258,,0.00066,0.36395,0.42656499999999997,0.000908,0.038616000000000004,0.088363,0.259022,0.172595,False,False,2074.0,3332.0,45011.0
259,,0.000162,0.329169,0.36183699999999996,2e-06,0.003293,0.007548999999999999,0.678571,0.030024000000000002,False,False,76.0,237.0,519.0
260,,0.00037799999999999997,0.283638,0.300651,0.000109,0.00023199999999999997,0.002852,0.30952399999999997,0.001381,False,False,245.0,586.0,1403.0
261,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
262,,0.000796,0.346939,0.393042,0.0005070000000000001,0.03809,0.046876999999999995,0.43495900000000004,0.178621,False,False,992.0,1387.0,45843.0
263,,0.000401,0.32712600000000003,0.371747,6.1e-05,0.019863,0.041996,0.414943,0.082414,,,,,
264,,0.00035499999999999996,0.247075,0.259411,0.0007059999999999999,0.0,0.002242,0.0,5.6999999999999996e-05,False,False,335.0,647.0,2646.0
265,,0.000156,0.29343,0.319732,0.0,0.001212,0.004034,0.833333,0.014981999999999999,,,,,
266,,0.004718,0.39109499999999997,0.48632200000000003,0.054949,0.15787,0.124258,0.11086300000000002,0.5974510000000001,False,False,8596.0,5359.0,6677.0
267,,0.000123,0.25167,0.265455,0.0,0.0,0.002282,0.5,0.0,False,False,222.0,298.0,28716.0
268,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,False,False,151.0,569.0,2140.0
269,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,171.0,170.0,3825.0
270,,0.00014099999999999998,0.264094,0.282125,1e-06,0.000586,0.005204,0.333333,0.000849,False,False,61.0,619.0,1609.0
271,,0.000138,0.246896,0.25871700000000003,0.0,0.0009029999999999999,0.002241,0.5,0.009913,False,False,42.0,228.0,1165.0
272,,0.00018600000000000002,0.246896,0.25871700000000003,0.0,0.003439,0.002241,0.45,0.033665,False,False,219.0,38.0,48493.0
273,,0.000197,0.301057,0.337673,2e-06,0.003994,0.033199,0.404762,0.025022,False,False,48.0,399.0,334.0
274,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,223.0,275.0,38114.0
275,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,381.0,518.0,5669.0
276,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,43.0,170.0,303.0
277,,0.000173,0.29067800000000005,0.310321,0.0,0.000723,0.003256,1.0,0.013953,False,False,14.0,109.0,69.0
278,,0.000192,0.272704,0.288954,3e-06,2.5e-05,0.002582,0.0,0.0006320000000000001,,,,,
279,,0.0009220000000000001,0.278321,0.294111,0.010556999999999999,0.005072,0.002284,0.05128200000000001,0.023835,False,False,2792.0,2073.0,41202.0
280,,0.000167,0.270049,0.283645,0.00082,9.499999999999999e-05,0.002327,0.0,0.0010890000000000001,,,,,
281,,0.000156,0.258017,0.273633,0.000528,0.000983,0.005461,0.07142899999999999,0.005615,False,False,500.0,1870.0,25814.0
282,,0.000172,0.30533000000000005,0.34224,1e-05,0.004565,0.024347,0.27619,0.022932,False,False,183.0,617.0,12355.0
283,,0.000373,0.290198,0.307317,0.00116,0.008241,0.006906999999999999,0.12380999999999999,0.040326,False,False,1246.0,696.0,1970.0
284,,0.000139,0.246896,0.25871700000000003,0.0,0.0005639999999999999,0.002241,0.5,0.007608,,,,,
285,,0.000123,0.24823499999999998,0.261363,0.0,0.0,0.004455,0.0,0.0,False,False,29.0,71.0,551.0
286,,0.000143,0.261279,0.279256,1e-06,0.000133,0.009376,0.35,0.001332,,,,,
287,,0.0012699999999999999,0.32193,0.35336799999999996,0.000278,0.011261,0.018545,0.351852,0.14273,False,False,1021.0,2079.0,18348.0
288,,0.000132,0.279057,0.301676,2e-06,0.000563,0.004824,0.15,0.0011769999999999999,,,,,
289,,0.000165,0.29188600000000003,0.312677,0.0,0.001118,0.004193,0.6,0.015163,False,False,49.0,97.0,344.0
290,,0.000194,0.252395,0.26645,0.0,0.00246,0.003077,0.5,0.031613,False,False,107.0,130.0,2302.0
291,,0.000205,0.294825,0.32150300000000004,3e-06,0.001957,0.004539,0.45,0.030974,False,False,326.0,550.0,11230.0
292,,0.000174,0.290919,0.314132,0.0,0.002269,0.003988,0.6,0.028107,False,False,325.0,460.0,33145.0
293,,0.000157,0.288609,0.311738,1e-06,0.001157,0.0037409999999999995,0.25,0.015749000000000003,False,False,55.0,158.0,808.0
294,,0.000123,0.26547600000000005,0.28060300000000005,0.0,0.0,0.0031260000000000003,0.0,0.0,False,False,43.0,113.0,1224.0
295,,0.000144,0.279279,0.300117,4e-06,0.000328,0.008759999999999999,0.214286,0.004723,False,False,101.0,625.0,5840.0
296,,0.00014199999999999998,0.248175,0.261326,0.0,0.001526,0.005554,0.166667,0.007056000000000001,False,False,146.0,462.0,4027.0
297,,0.000123,0.270791,0.289118,0.0,0.0,0.005676,0.2,0.0,False,False,90.0,863.0,251.0
298,,0.000556,0.34797,0.396989,0.00057,0.028283999999999997,0.054974,0.323367,0.123938,False,False,911.0,2871.0,28515.0
299,,0.000315,0.265424,0.28034699999999996,0.000618,2e-06,0.002644,0.083333,0.00021,False,False,574.0,1549.0,24283.0
300,,0.0005059999999999999,0.328656,0.364462,0.0030789999999999997,0.0019920000000000003,0.019618,0.23333299999999998,0.011128,False,False,675.0,3930.0,52701.0
301,,0.00014,0.25367,0.269944,1e-06,0.0007160000000000001,0.011786,0.1,0.0032700000000000003,,,,,
302,,0.000178,0.289084,0.31147800000000003,2.1e-05,0.0009550000000000001,0.005457,0.1,0.014450999999999999,False,False,582.0,609.0,47426.0
303,,0.00013700000000000002,0.246896,0.25871700000000003,0.0,0.000987,0.002241,0.5,0.012407,False,False,105.0,89.0,2525.0
304,,0.000123,0.249704,0.264444,0.0,0.0,0.009285999999999999,0.5,0.0,False,False,16.0,169.0,702.0
305,,0.000165,0.305242,0.334334,3e-06,0.001004,0.014869,0.25,0.013004,,,,,
306,,0.000146,0.248234,0.261374,0.0,0.001083,0.004455,0.166667,0.008957,True,False,73.0,344.0,1770.0
307,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,False,False,95.0,646.0,1157.0
308,,0.000123,0.249527,0.26354299999999997,0.0,0.0,0.002964,0.0,0.0,False,False,75.0,382.0,2776.0
309,,0.000123,0.26865300000000003,0.291365,0.0,0.0,0.021719,0.392857,0.0,False,False,104.0,1041.0,2193.0
310,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
311,,0.000129,0.261344,0.281501,0.0,0.001173,0.013165999999999999,0.266667,0.003505,False,False,585.0,346.0,9654.0
312,,0.000123,0.272258,0.290508,0.0,0.0,0.009747,0.166667,0.0,,,,,
313,,0.000133,0.246896,0.25871700000000003,0.0,0.0014810000000000001,0.002241,0.5,0.008458,,,,,
314,,0.000269,0.295652,0.32303699999999996,3e-06,0.002547,0.004282,0.4,0.040774,False,False,167.0,185.0,6698.0
315,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,204.0,154.0,6237.0
316,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,317.0,496.0,4804.0
317,,0.00037400000000000004,0.291563,0.317676,2.4e-05,0.003431,0.0054859999999999996,0.380952,0.040875999999999996,False,False,114.0,292.0,7414.0
318,,0.000357,0.340219,0.384117,0.000617,0.014433000000000001,0.042003,0.26025,0.074581,False,False,395.0,1791.0,22703.0
319,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
320,,0.000123,0.254831,0.270194,0.0,0.0,0.004443,0.333333,0.0,,,,,
321,,0.000145,0.281217,0.298274,4.4e-05,4e-06,0.003527,0.05,9.499999999999999e-05,,,,,
322,,0.00048600000000000005,0.336957,0.383175,0.006687,0.007081999999999999,0.048302,0.201665,0.029412,False,False,638.0,2059.0,6991.0
323,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,252.0,377.0,1378.0
324,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
325,,0.000154,0.270673,0.29029499999999997,7.000000000000001e-06,4.8e-05,0.014202000000000001,0.14285699999999998,0.00021899999999999998,False,False,234.0,1093.0,7301.0
326,,0.000354,0.309,0.341339,4e-06,0.009062,0.007244,0.6602560000000001,0.107682,,,,,
327,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,294.0,594.0,23443.0
328,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,480.0,878.0,8996.0
329,,0.000144,0.261538,0.27573000000000003,1.1e-05,0.0018039999999999998,0.002641,0.15,0.010314,,,,,
330,,0.000123,0.24823499999999998,0.261363,0.0,0.0,0.004455,0.0,0.0,False,False,11.0,153.0,389.0
331,,0.000151,0.295238,0.318311,1e-06,0.001637,0.006489,0.333333,0.01383,False,False,79.0,130.0,207.0
332,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,253.0,265.0,14818.0
333,,0.000123,0.24823499999999998,0.261363,0.0,0.0,0.004455,0.0,0.0,False,False,21.0,80.0,30.0
334,,0.000884,0.265358,0.27965999999999996,0.001501,0.000145,0.002323,0.033333,0.001592,False,False,1569.0,1074.0,36338.0
335,,0.000322,0.25508200000000003,0.267405,0.001099,3.6e-05,0.002245,0.333333,0.000198,,,,,
336,,0.000145,0.27109099999999997,0.286616,0.0,0.000183,0.002464,0.0,0.003175,,,,,
337,,0.000123,0.25101100000000004,0.264949,0.0,0.0,0.005288,0.0,0.0,False,False,622.0,1094.0,84530.0
338,,0.000197,0.252334,0.265975,1e-06,0.001536,0.002925,0.35,0.01488,,,,,
339,,0.000546,0.270951,0.285138,0.003025,0.000392,0.002672,0.2,0.005604,False,False,1026.0,625.0,106381.0
340,,0.00019099999999999998,0.261214,0.277792,1e-05,0.0038229999999999996,0.002306,0.2,0.023536,False,False,3097.0,2391.0,170006.0
341,,0.00013700000000000002,0.246896,0.25871700000000003,0.0,0.000884,0.002241,0.5,0.011639,True,False,133.0,359.0,2107.0
342,,0.000123,0.278364,0.298619,0.0,0.0,0.003279,0.5,0.0,False,False,159.0,143.0,19897.0
343,,0.000123,0.267971,0.28531,0.0,0.0,0.006667,0.0,0.0,False,False,39.0,266.0,378.0
344,,0.00021099999999999998,0.29220999999999997,0.316488,4e-06,0.000739,0.008889,0.357143,0.013064,False,False,100.0,781.0,4465.0
345,,0.000135,0.255763,0.272346,0.0,0.001172,0.012173999999999999,0.3,0.004728,False,False,93.0,212.0,1039.0
346,,0.000242,0.329478,0.35951900000000003,0.000176,0.002438,0.004755,0.30952399999999997,0.015222999999999999,False,False,433.0,1086.0,5671.0
347,,0.000236,0.26310500000000003,0.27922399999999997,0.0007509999999999999,9.1e-05,0.005642,0.07142899999999999,0.00018700000000000002,False,False,969.0,1200.0,13506.0
348,,0.0009609999999999999,0.36432800000000004,0.42348199999999997,0.002466,0.054434,0.07915499999999999,0.309467,0.224097,,,,,
349,,0.00022400000000000002,0.248585,0.261046,1.6e-05,0.00025,0.002246,0.333333,0.00019099999999999998,,,,,
350,,0.000139,0.289799,0.314419,0.0,0.000875,0.0030960000000000002,0.5,0.012232999999999999,False,False,963.0,1066.0,38086.0
351,,0.0007,0.288057,0.316398,0.004525,0.003368,0.0046689999999999995,0.119048,0.015621000000000001,False,False,2190.0,1141.0,44622.0
352,,0.000133,0.31862199999999996,0.345534,0.0,0.0014810000000000001,0.002891,0.5,0.008458,,,,,
353,,0.00055,0.33652600000000005,0.390359,0.0025050000000000003,0.02851,0.057294000000000005,0.31894,0.118096,,,,,
354,,0.00016299999999999998,0.301143,0.336943,1e-06,0.004181,0.020325,0.402778,0.0215,,,,,
355,,0.000231,0.298668,0.32621300000000003,1e-06,0.0054280000000000005,0.0057929999999999995,0.541667,0.057186,False,False,85.0,152.0,25282.0
356,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,190.0,196.0,2354.0
357,,0.003127,0.282498,0.298636,0.012073,0.003514,0.002397,0.029268000000000002,0.038376,,,,,
358,,0.0004980000000000001,0.285328,0.30604499999999996,0.002255,3.7e-05,0.006243,0.11111099999999999,0.000276,False,False,646.0,980.0,46668.0
359,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
360,,0.000227,0.279396,0.29803,0.0007059999999999999,0.0,0.007306999999999999,0.2,5.2000000000000004e-05,False,False,256.0,804.0,1560.0
361,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,False,False,48.0,78.0,2644.0
362,,0.002171,0.254037,0.268756,5.6000000000000006e-05,8.8e-05,0.005815,0.0,0.020245,False,False,299.0,559.0,5115.0
363,,0.000221,0.25360900000000003,0.26700100000000004,1.3000000000000001e-05,2.3e-05,0.0022670000000000004,0.0,0.00022400000000000002,,,,,
364,,0.000123,0.252332,0.26596,0.0,0.0,0.002925,1.0,0.0,,,,,
365,,0.000147,0.283333,0.304814,0.0,0.002365,0.004848,0.4,0.020097,False,False,139.0,534.0,3571.0
366,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,16.0,61.0,423.0
367,,0.0007030000000000001,0.286335,0.320211,5.5e-05,0.008223999999999999,0.030925,0.48701300000000003,0.048638,False,False,474.0,439.0,8741.0
368,,0.000328,0.270951,0.288775,0.001003,0.00014199999999999998,0.005749,0.1,0.001218,False,False,621.0,549.0,8941.0
369,,0.00035,0.30746799999999996,0.34462800000000005,0.000173,0.016018,0.019758,0.405263,0.069799,False,False,501.0,664.0,8874.0
370,,0.000123,0.279618,0.301146,0.0,0.0,0.007275,0.25,0.0,,,,,
371,,0.000138,0.304273,0.331397,1.3000000000000001e-05,0.000362,0.028463,0.257143,0.002516,,,,,
372,,0.000139,0.248996,0.262955,0.0,0.000508,0.007768000000000001,0.25,0.007359,False,False,203.0,923.0,4719.0
373,,0.00014099999999999998,0.252334,0.265975,1e-06,0.000586,0.002925,0.5,0.000849,,,,,
374,,0.001257,0.349817,0.411602,0.00168,0.056349,0.07799,0.308442,0.250585,False,False,1756.0,1962.0,39678.0
375,,0.000123,0.27416799999999997,0.28982800000000003,0.0,0.0,0.003073,0.666667,0.0,False,False,41.0,101.0,154.0
376,,0.000437,0.258207,0.27020900000000003,0.001546,1e-06,0.002247,0.0,0.00021099999999999998,False,False,227.0,209.0,14430.0
377,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,20.0,145.0,544.0
378,,0.000816,0.373494,0.44854499999999997,0.004039,0.040935,0.09073400000000001,0.17971800000000002,0.16581300000000002,False,False,634.0,1878.0,1468.0
379,,0.000543,0.24712800000000001,0.25947600000000004,0.001523,0.000603,0.002242,0.083333,0.002774,True,False,276.0,152.0,13018.0
380,,0.000123,0.268585,0.283629,0.0,0.0,0.002671,0.5,0.0,False,False,224.0,207.0,15514.0
381,,0.000123,0.252332,0.26596,0.0,0.0,0.002925,1.0,0.0,False,False,230.0,293.0,20866.0
382,,0.000123,0.263816,0.277908,0.0,0.0,0.0023710000000000003,0.333333,0.0,False,False,93.0,373.0,551.0
383,,0.000718,0.278615,0.29927,0.00842,0.000517,0.0031899999999999997,0.118182,0.007539,,,,,
384,,0.000534,0.246896,0.25871700000000003,3e-06,7.000000000000001e-06,0.002241,0.0,0.000594,,,,,
385,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,76.0,570.0,165.0
386,,0.0005639999999999999,0.36095900000000003,0.41601800000000005,0.000594,0.033585000000000004,0.081218,0.281547,0.142732,False,False,655.0,4426.0,18531.0
387,,0.000132,0.252334,0.265975,0.0,0.0006219999999999999,0.002925,0.666667,0.005062,False,False,45.0,105.0,717.0
388,,0.000333,0.337712,0.37592600000000004,0.003564,0.000781,0.030619,0.227273,0.00123,,,,,
389,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,True,False,84.0,254.0,6540.0
390,,0.00035499999999999996,0.247075,0.259411,0.0007059999999999999,0.0,0.002242,0.0,5.6999999999999996e-05,False,False,446.0,562.0,53729.0
391,,0.000226,0.296484,0.32045,0.0005139999999999999,0.00249,0.005884,0.152778,0.024275,,,,,
392,,0.000145,0.28829299999999997,0.311191,0.0,0.000641,0.004571,0.25,0.01132,False,False,141.0,197.0,3717.0
393,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,False,False,98.0,275.0,2767.0
394,,0.000143,0.267377,0.28374699999999997,3e-06,0.00082,0.0053560000000000005,0.2,0.004876,False,False,237.0,429.0,5136.0
395,,0.000171,0.33217800000000003,0.362429,1.9e-05,0.002549,0.008998,0.347222,0.019372999999999998,False,False,86.0,348.0,1844.0
396,,0.000299,0.248354,0.262015,0.0007059999999999999,0.0,0.005555,0.0,5.6999999999999996e-05,False,False,168.0,289.0,5152.0
397,,0.00023999999999999998,0.275988,0.292231,0.001373,0.001207,0.002793,0.25,0.01346,False,False,475.0,691.0,9179.0
398,,0.000133,0.24881999999999999,0.261991,0.0,0.0014810000000000001,0.004036,0.333333,0.008458,,,,,
399,,0.000212,0.246896,0.25871700000000003,0.0,0.00514,0.002241,0.428571,0.048263,True,False,141.0,46.0,17274.0
400,,0.000132,0.28394400000000003,0.306196,0.0,0.0006219999999999999,0.009071,0.166667,0.005062,False,False,32.0,140.0,1126.0
401,,0.00023700000000000001,0.24701199999999998,0.258796,0.000534,0.000309,0.002241,0.05,0.000373,False,False,476.0,288.0,16909.0
402,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,70.0,83.0,677.0
403,,0.000549,0.311374,0.345378,0.00103,0.004445,0.010583,0.357143,0.060440999999999995,,,,,
404,,0.001159,0.330822,0.36099899999999996,0.0075379999999999996,0.002314,0.0036090000000000002,0.23333299999999998,0.020449000000000002,False,False,1753.0,1887.0,97329.0
405,,0.001068,0.280992,0.297513,0.001422,0.001111,0.002421,0.25,0.012687,False,False,1097.0,991.0,46575.0
406,,0.000123,0.280212,0.299063,0.0,0.0,0.009368000000000001,0.25,0.0,False,False,71.0,633.0,1302.0
407,,0.000173,0.298161,0.320337,0.0,0.0016690000000000001,0.003303,0.5,0.017006,False,False,1127.0,869.0,53387.0
408,,0.00015800000000000002,0.287978,0.312822,0.0,0.001199,0.004004,0.583333,0.01648,,,,,
409,,0.000123,0.252091,0.26665500000000003,0.0,0.0,0.005829,0.333333,0.0,False,False,41.0,253.0,574.0
410,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,,,,,
411,,0.000123,0.26581,0.28155,0.0,0.0,0.003152,0.166667,0.0,,,,,
412,,0.000123,0.277997,0.296319,0.0,0.0,0.006645999999999999,0.333333,0.0,,,,,
413,,0.000324,0.329787,0.360927,0.00021099999999999998,0.006412,0.008591,0.288462,0.070689,False,False,659.0,750.0,26941.0
414,,0.000123,0.248177,0.261316,0.0,0.0,0.005554,0.0,0.0,,,,,
415,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,22.0,68.0,46.0
416,,0.00023199999999999997,0.27398,0.289385,0.000206,6.6e-05,0.002709,0.25,0.000696,False,False,529.0,387.0,40216.0
417,,0.000123,0.25101100000000004,0.264949,0.0,0.0,0.005288,0.0,0.0,False,False,26.0,151.0,842.0
418,,0.000146,0.28837199999999996,0.31217399999999995,0.0,0.0006,0.010424,0.3,0.009287,,,,,
419,,0.000349,0.326822,0.356072,0.0030989999999999998,0.0027170000000000002,0.004135,0.190476,0.025638,False,False,674.0,457.0,40408.0
420,,0.00022799999999999999,0.310091,0.343117,5e-06,0.0041329999999999995,0.007586,0.454545,0.049875,False,False,364.0,606.0,15128.0
421,,0.000123,0.277048,0.297195,0.0,0.0,0.01915,0.357143,0.0,False,False,20.0,354.0,365.0
422,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,703.0,639.0,26601.0
423,,0.000621,0.383552,0.45907700000000007,0.0034729999999999995,0.033262,0.112345,0.21159899999999998,0.148865,False,False,830.0,3080.0,3838.0
424,,0.000724,0.30453600000000003,0.327151,0.002206,0.003143,0.0029289999999999997,0.212121,0.026513,False,False,838.0,535.0,48227.0
425,,0.000256,0.246896,0.25871700000000003,0.000705,0.001047,0.002241,0.166667,0.014425,False,False,278.0,334.0,6478.0
426,,0.000123,0.281935,0.301374,0.0,0.0,0.007390000000000001,0.2,0.0,,,,,
427,,0.000151,0.248175,0.261326,0.0,0.0019010000000000001,0.005554,0.416667,0.023156,False,False,64.0,184.0,695.0
428,,0.000166,0.330201,0.363735,5e-06,0.003636,0.012003,0.458333,0.029108999999999996,False,False,89.0,304.0,3782.0
429,,0.000268,0.309091,0.34389400000000003,0.001113,0.005802000000000001,0.008514,0.530303,0.0685,,,,,
430,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,226.0,202.0,8614.0
431,,0.000239,0.279798,0.30182800000000004,2e-06,0.005091,0.007465,0.366667,0.05255599999999999,False,False,147.0,343.0,10820.0
432,,0.000251,0.252758,0.264988,0.000947,0.000105,0.0022649999999999997,0.0,0.00018,False,False,528.0,2052.0,11742.0
433,,0.000196,0.276858,0.29983699999999996,1.1e-05,3.9e-05,0.011947,0.2,0.000314,False,False,271.0,441.0,1001.0
434,,0.000278,0.30348400000000003,0.332839,6.3e-05,0.005046,0.011347,0.26363600000000004,0.049029,False,False,247.0,367.0,12535.0
435,,0.00023999999999999998,0.24835100000000002,0.26100100000000004,0.000105,0.001431,0.0022489999999999997,0.166667,0.0028640000000000002,False,False,329.0,414.0,4365.0
436,,0.000123,0.24689899999999998,0.258709,0.0,0.0,0.002241,0.0,0.0,False,False,75.0,97.0,378.0
437,,0.00028700000000000004,0.302787,0.333022,9e-06,0.005340999999999999,0.006657,0.47272700000000006,0.069297,,,,,
438,,0.000252,0.312204,0.35314,7.6e-05,0.0045850000000000005,0.041916,0.241538,0.025647000000000003,False,False,404.0,2426.0,13099.0
